id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,credit_autres,cartes_bancaires,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,methode_contact,agios_6mois,age,segment_client,var_0,branche,churn
6359,H,0.0,oui,oui,55.0,oui,permanent,medium,non,oui,non,oui,non,non,pro,non,mail,79.4,46.0,B1,5145.423232596965,NORD-OUEST,non
1388,F,0.0,oui,oui,12.0,oui,permanent,basic,non,non,oui,non,oui,non,pro,oui,sms,58.35,50.0,A1,1547.6147011463902,NORD-OUEST,non
6551,F,0.0,oui,non,63.0,oui,permanent,medium,non,oui,non,non,oui,oui,perso,oui,mail,96.0,52.0,B1,10152.811229328245,NORD-OUEST,non
836,H,0.0,oui,oui,62.0,oui,permanent,basic,oui,non,oui,oui,non,oui,perso,non,sms,71.4,55.0,C3,1876.222170691574,NORD-OUEST,non
5282,F,0.0,oui,non,3.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,95.2,32.0,D2,216.62290618612587,NORD-OUEST,oui
4142,F,0.0,non,non,67.0,oui,permanent,basic,oui,oui,non,oui,non,non,perso,non,sms,60.5,33.0,B2,16621.861945623816,NORD-OUEST,non
3842,F,0.0,oui,non,27.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,non,sms,95.0,63.0,C4,10057.624090158926,NORD-OUEST,non
5531,H,0.0,oui,oui,68.0,non,bail,basic,oui,oui,non,non,oui,non,perso,non,courrier,44.8,24.0,A1,8567.65034079377,NORD-OUEST,non
6868,H,0.0,non,non,13.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,oui,mail,91.1,23.0,C2,5727.094925115757,NORD-OUEST,oui
6663,F,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,oui,non,pro,oui,mail,54.65,41.0,C1,5329.416154900815,NORD-OUEST,non
5266,H,0.0,oui,oui,37.0,oui,permanent,basic,oui,non,oui,oui,non,non,perso,oui,courrier,58.75,60.0,A1,1466.9919817063635,NORD-OUEST,non
4557,H,0.0,non,non,53.0,non,bail,basic,non,non,oui,oui,oui,oui,perso,non,sms,54.9,63.0,B2,3129.197638049758,NORD-OUEST,non
3013,F,0.0,non,non,29.0,oui,consommation,basic,non,non,non,non,oui,oui,perso,oui,sms,71.0,43.0,C2,7888.225940249482,NORD-OUEST,non
1473,F,0.0,non,non,24.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,98.75,24.0,B3,3754.362384638976,NORD-OUEST,oui
6238,H,1.0,oui,non,54.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,telephone,74.0,42.0,D1,5761.948332969336,NORD-OUEST,non
5418,H,1.0,non,non,18.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,sms,80.55,46.0,D1,6449.692288946935,NORD-OUEST,non
1409,F,0.0,oui,oui,43.0,oui,consommation,medium,non,non,oui,non,non,oui,pro,oui,telephone,92.55,47.0,C3,8781.499887100457,NORD-OUEST,non
1327,H,0.0,oui,non,59.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,telephone,99.5,33.0,C2,1827.742192875124,NORD-OUEST,oui
4097,H,0.0,non,oui,64.0,oui,permanent,medium,non,oui,non,oui,oui,oui,pro,oui,sms,99.15,60.0,C1,5881.89320046736,NORD-OUEST,non
1291,H,0.0,oui,non,8.0,oui,permanent,medium,oui,non,non,non,non,non,pro,non,mail,75.0,40.0,C4,6048.945285618844,NORD-OUEST,oui
560,H,0.0,oui,non,56.0,oui,consommation,medium,non,oui,non,oui,oui,oui,perso,oui,mail,107.25,41.0,C2,2129.9506625830954,NORD-OUEST,non
2500,H,0.0,oui,oui,50.0,oui,permanent,basic,oui,non,non,oui,oui,oui,perso,non,mail,75.5,52.0,C1,1644.385988666878,NORD-OUEST,non
1602,H,0.0,non,non,30.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,oui,mail,90.25,33.0,A1,1130.949131352566,NORD-OUEST,oui
503,F,0.0,oui,oui,52.0,oui,permanent,medium,oui,non,oui,oui,non,non,pro,oui,telephone,84.05,34.0,D1,1573.122766116314,NORD-OUEST,non
2544,F,0.0,oui,non,12.0,oui,consommation,basic,oui,non,oui,non,oui,oui,perso,non,mail,78.85,48.0,C3,1757.466807221036,NORD-OUEST,non
6365,H,1.0,oui,non,7.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,101.95,27.0,D1,9100.960225285677,NORD-OUEST,oui
4579,H,0.0,non,non,31.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,81.15,34.0,C3,4308.356762183643,NORD-OUEST,non
730,F,0.0,non,non,45.0,oui,consommation,medium,non,non,oui,oui,non,non,pro,oui,mail,87.25,60.0,B3,1955.2919261993457,NORD-OUEST,oui
2385,F,0.0,non,oui,3.0,non,bail,basic,non,oui,non,non,non,non,pro,non,courrier,29.65,20.0,C4,12858.399295413232,NORD-OUEST,non
5501,H,0.0,non,non,17.0,non,bail,basic,non,non,non,non,non,non,pro,non,sms,25.1,46.0,B2,2821.922524536594,NORD-OUEST,non
1596,F,0.0,oui,non,2.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.35,50.0,D1,5761.948332969336,NORD-OUEST,non
3749,H,1.0,non,non,2.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,93.85,49.0,A2,8234.376241525737,NORD-OUEST,oui
161,F,0.0,oui,non,20.0,oui,consommation,medium,oui,non,non,non,non,non,pro,non,mail,82.4,41.0,A4,1544.6681829055196,NORD-OUEST,oui
4898,F,0.0,non,non,3.0,non,bail,basic,non,non,non,non,non,non,pro,non,mail,25.25,39.0,B2,9183.126306915892,NORD-OUEST,oui
6064,H,0.0,non,non,1.0,non,bail,basic,non,non,non,non,oui,oui,pro,oui,courrier,45.3,34.0,A3,5761.948332969336,NORD-OUEST,oui
299,F,0.0,non,oui,1.0,oui,permanent,medium,oui,non,non,non,non,non,pro,oui,courrier,73.6,58.0,D2,1985.129292773204,NORD-OUEST,oui
1769,H,0.0,oui,non,71.0,oui,consommation,medium,non,oui,oui,non,non,oui,pro,oui,telephone,93.25,45.0,C2,7062.72777398723,NORD-OUEST,non
6501,F,0.0,oui,non,67.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,telephone,105.7,33.0,C2,7654.911421820035,NORD-OUEST,non
4974,H,0.0,non,non,3.0,non,bail,basic,non,oui,non,oui,non,non,pro,oui,courrier,36.85,42.0,A3,8593.615558984933,NORD-OUEST,oui
5233,F,0.0,oui,non,8.0,oui,permanent,medium,non,oui,oui,non,oui,oui,pro,non,mail,101.15,25.0,A3,2805.2190441221605,NORD-OUEST,oui
1185,F,0.0,non,non,29.0,oui,consommation,basic,non,non,non,non,non,oui,pro,oui,mail,60.15,30.0,C1,5059.950198635379,NORD-OUEST,oui
3924,F,0.0,oui,oui,48.0,oui,consommation,medium,non,non,non,non,non,oui,perso,oui,courrier,82.05,41.0,D2,3996.638869767856,NORD-OUEST,oui
2084,H,0.0,non,oui,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,telephone,69.75,47.0,D3,1100.5222056360476,NORD-OUEST,oui
840,F,1.0,non,non,55.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,mail,100.0,40.0,D1,4297.56731231567,NORD-OUEST,oui
1149,H,0.0,oui,oui,13.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,courrier,96.65,23.0,D3,5702.294736756159,NORD-OUEST,oui
6782,F,0.0,non,non,11.0,oui,permanent,basic,non,oui,non,non,non,non,pro,non,mail,51.1,33.0,C2,7308.909765400727,NORD-OUEST,non
6441,F,0.0,oui,oui,17.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,oui,sms,55.35,48.0,D1,2660.830543115469,NORD-OUEST,non
6342,H,0.0,oui,non,47.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,104.1,21.0,B1,6792.569197980144,NORD-OUEST,non
6860,F,0.0,non,non,37.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,telephone,101.9,40.0,C2,1128.2487987506995,NORD-OUEST,oui
4012,F,0.0,non,non,1.0,oui,permanent,basic,non,oui,non,non,non,non,pro,non,mail,50.55,22.0,C4,1387.3768476412988,NORD-OUEST,oui
5227,H,0.0,non,non,7.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,non,mail,96.2,33.0,C4,7159.170968088223,NORD-OUEST,non
4818,H,1.0,oui,non,64.0,oui,permanent,medium,oui,non,oui,non,non,non,perso,non,sms,80.3,39.0,A1,10844.989901647168,NORD-OUEST,non
4122,H,0.0,non,oui,53.0,oui,permanent,basic,oui,oui,non,oui,non,non,perso,non,sms,62.85,27.0,A1,7601.258063893054,NORD-OUEST,non
4283,H,1.0,oui,non,4.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.2,26.0,A1,1484.8062893660856,NORD-OUEST,non
5832,H,0.0,oui,oui,20.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.45,29.0,A3,1322.0439193236955,NORD-OUEST,oui
1482,F,1.0,non,non,13.0,oui,permanent,medium,non,non,oui,non,oui,oui,pro,oui,mail,96.85,77.0,C4,3212.8251889953126,NORD-OUEST,non
3100,F,0.0,oui,non,55.0,oui,consommation,medium,non,oui,oui,non,oui,non,pro,oui,sms,94.45,43.0,C3,896.0086200134269,NORD-OUEST,non
1232,H,0.0,oui,oui,34.0,oui,permanent,medium,non,non,non,non,oui,non,pro,non,mail,78.3,51.0,B1,345.3015097426596,NORD-OUEST,oui
5106,F,0.0,non,non,52.0,oui,permanent,basic,non,non,oui,non,non,oui,pro,oui,mail,59.45,47.0,B1,3958.763700830321,NORD-OUEST,non
5073,F,0.0,non,oui,22.0,non,bail,basic,non,non,oui,non,oui,oui,perso,oui,sms,49.45,30.0,D1,2710.4895224801303,NORD-OUEST,non
387,F,0.0,non,non,42.0,non,bail,basic,oui,oui,oui,oui,non,oui,perso,oui,mail,54.75,39.0,C2,1568.850566106125,NORD-OUEST,non
6697,F,0.0,non,non,30.0,oui,consommation,basic,oui,non,oui,non,oui,oui,perso,oui,sms,79.3,30.0,B1,2367.141018278142,NORD-OUEST,non
572,F,0.0,non,non,11.0,oui,permanent,basic,non,non,oui,oui,non,oui,perso,non,sms,64.9,80.0,A4,12640.0251939084,NORD-OUEST,non
516,F,0.0,non,non,28.0,oui,permanent,basic,oui,non,non,oui,non,non,perso,non,courrier,54.3,43.0,A1,3570.217267933908,NORD-OUEST,non
5708,F,1.0,oui,oui,11.0,oui,consommation,medium,non,non,oui,non,non,non,pro,oui,sms,78.1,46.0,C3,3756.4598744076497,NORD-OUEST,non
2274,H,0.0,oui,oui,23.0,oui,permanent,medium,oui,non,non,oui,oui,oui,pro,oui,mail,99.85,54.0,D3,11014.612752130746,NORD-OUEST,oui
5393,F,0.0,non,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.6,43.0,A3,7311.229715678699,NORD-OUEST,oui
1206,F,0.0,non,non,3.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,70.15,24.0,C1,1703.141767426595,NORD-OUEST,non
1707,F,1.0,non,non,3.0,oui,permanent,medium,non,non,oui,non,non,non,pro,non,mail,73.85,88.0,D1,24970.99578110632,NORD-OUEST,non
6432,H,0.0,oui,non,35.0,oui,permanent,basic,oui,oui,oui,non,non,non,pro,non,courrier,61.0,51.0,C1,9211.904101006672,NORD-OUEST,non
1522,F,0.0,non,non,29.0,oui,permanent,basic,oui,oui,oui,non,non,oui,pro,oui,telephone,68.85,34.0,A2,4670.055384533575,NORD-OUEST,oui
2687,H,0.0,non,non,28.0,oui,permanent,medium,non,non,oui,oui,non,oui,pro,non,mail,91.0,53.0,C3,23004.270563904836,NORD-OUEST,non
3607,F,0.0,non,non,13.0,oui,permanent,basic,oui,non,non,oui,non,non,perso,non,courrier,55.15,36.0,C3,8957.033413800822,NORD-OUEST,non
4800,H,1.0,non,non,1.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.0,22.0,C3,2032.807205281696,NORD-OUEST,oui
919,F,0.0,non,non,21.0,oui,permanent,medium,non,oui,oui,oui,oui,oui,perso,oui,courrier,104.55,30.0,C2,22845.946084041272,NORD-OUEST,non
3995,H,0.0,non,oui,28.0,oui,permanent,medium,oui,non,non,non,non,non,pro,oui,telephone,74.9,33.0,A4,3990.180798760295,NORD-OUEST,oui
2745,H,1.0,oui,non,1.0,oui,consommation,medium,non,non,non,non,oui,non,pro,oui,mail,86.05,36.0,A1,2678.21479978932,NORD-OUEST,oui
2652,H,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,oui,pro,non,courrier,55.55,45.0,A1,7588.052831042745,NORD-OUEST,non
957,H,0.0,non,non,4.0,oui,permanent,basic,oui,non,oui,non,non,non,pro,non,mail,56.75,20.0,C4,4557.239615693163,NORD-OUEST,non
2183,H,0.0,non,non,2.0,oui,permanent,basic,non,non,non,oui,non,non,pro,oui,sms,50.2,24.0,B1,12491.171830263438,NORD-OUEST,non
1415,H,0.0,non,non,64.0,oui,permanent,medium,oui,oui,non,non,oui,oui,perso,oui,sms,100.3,45.0,C3,907.682643558247,NORD-OUEST,non
6244,H,1.0,oui,non,54.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,sms,99.05,69.0,B1,2303.139260218172,NORD-OUEST,non
5530,F,0.0,non,non,66.0,oui,consommation,medium,non,non,oui,non,oui,non,perso,oui,telephone,92.15,40.0,C3,31975.54722136254,NORD-OUEST,non
3289,F,0.0,non,oui,41.0,oui,consommation,medium,non,oui,non,non,oui,non,pro,oui,telephone,88.5,64.0,D1,8014.58291539572,NORD-OUEST,non
6283,F,0.0,non,non,3.0,oui,permanent,medium,oui,non,oui,non,oui,oui,pro,oui,sms,99.0,26.0,C1,11683.230924045898,NORD-OUEST,oui
5872,F,0.0,non,oui,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.65,44.0,B4,2121.0509080689217,NORD-OUEST,oui
5976,H,0.0,non,non,29.0,non,bail,basic,non,oui,non,oui,non,non,pro,non,mail,34.3,36.0,B1,9380.886128347434,NORD-OUEST,non
4647,H,0.0,oui,oui,4.0,oui,permanent,basic,non,non,non,non,non,non,pro,non,courrier,45.25,35.0,C4,13374.14134722759,NORD-OUEST,non
1174,F,0.0,non,non,14.0,oui,consommation,basic,non,oui,non,non,non,non,perso,oui,courrier,54.25,47.0,B2,4547.550397822372,NORD-OUEST,non
498,F,1.0,non,non,5.0,non,bail,basic,non,oui,non,non,non,non,pro,non,mail,28.45,37.0,A1,2164.2397113170564,NORD-OUEST,oui
2773,H,0.0,oui,non,24.0,non,bail,basic,non,non,oui,non,non,non,pro,non,mail,29.1,58.0,A1,1183.4292566391014,NORD-OUEST,non
2730,H,0.0,non,non,49.0,oui,consommation,medium,non,oui,non,oui,oui,oui,perso,oui,telephone,106.65,29.0,C4,2373.311349896441,NORD-OUEST,non
5452,F,0.0,oui,oui,37.0,oui,permanent,basic,oui,oui,non,non,oui,oui,perso,non,telephone,75.1,50.0,C1,5761.948332969336,NORD-OUEST,non
3836,F,0.0,oui,non,64.0,oui,consommation,basic,non,non,oui,oui,non,non,perso,non,telephone,58.35,22.0,B1,4639.619406270602,NORD-OUEST,non
3437,F,0.0,non,non,41.0,oui,consommation,basic,non,oui,non,non,non,non,perso,oui,sms,56.3,29.0,A4,7161.571334248856,NORD-OUEST,non
1487,F,0.0,non,non,56.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,mail,106.8,44.0,C4,26577.601114066976,NORD-OUEST,non
6596,H,0.0,non,non,64.0,oui,consommation,basic,oui,oui,oui,oui,oui,non,perso,non,mail,81.25,58.0,A1,9282.759730808071,NORD-OUEST,non
2167,H,1.0,oui,non,13.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,95.25,42.0,B3,6003.584130373448,NORD-OUEST,oui
6573,F,0.0,oui,oui,45.0,non,bail,basic,non,oui,oui,oui,non,oui,perso,non,telephone,51.0,28.0,C1,3600.577843901629,NORD-OUEST,non
1993,F,0.0,oui,oui,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,mail,45.7,46.0,A1,726.8265659593003,NORD-OUEST,oui
2339,F,1.0,non,non,21.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.25,30.0,B4,4270.3387374579015,NORD-OUEST,oui
3438,H,0.0,oui,non,18.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,94.7,79.0,B1,8189.063853945059,NORD-OUEST,oui
799,H,0.0,non,non,62.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,mail,96.75,49.0,C4,6862.3463905081,NORD-OUEST,oui
2752,H,0.0,oui,oui,31.0,non,bail,basic,oui,non,non,oui,non,non,pro,non,telephone,64.76161542923434,28.0,C1,5068.157895751518,NORD-OUEST,oui
2979,H,1.0,non,non,57.0,oui,permanent,basic,non,non,oui,oui,non,non,perso,oui,mail,53.5,35.0,B2,4014.282700949696,NORD-OUEST,non
4338,H,1.0,non,non,29.0,non,bail,basic,non,non,oui,oui,oui,non,pro,non,sms,45.4,34.0,B1,17652.237079599538,NORD-OUEST,non
349,F,1.0,oui,non,64.0,oui,permanent,medium,oui,oui,oui,non,non,oui,perso,non,telephone,97.0,40.0,C2,1497.2481675603728,NORD-OUEST,non
4106,F,1.0,oui,non,24.0,oui,consommation,medium,non,non,non,non,oui,oui,pro,oui,mail,93.55,43.0,B3,42.760156299752,NORD-OUEST,oui
718,F,0.0,non,non,26.0,non,bail,basic,non,non,oui,non,oui,oui,pro,oui,sms,50.35,31.0,A1,23076.43243652122,NORD-OUEST,non
6637,H,0.0,oui,non,69.0,oui,permanent,basic,oui,oui,non,non,non,non,perso,oui,sms,53.65,30.0,A1,12250.950880434297,NORD-OUEST,non
5749,F,1.0,non,non,59.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,mail,99.5,76.0,B2,11658.142197496349,NORD-OUEST,non
3838,F,0.0,non,non,26.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,telephone,100.5,31.0,A1,2471.554187977894,NORD-OUEST,non
1779,F,0.0,non,non,2.0,oui,permanent,medium,oui,oui,non,non,oui,non,pro,oui,mail,91.15,25.0,C2,4850.450344816969,NORD-OUEST,non
5259,H,1.0,oui,non,30.0,oui,consommation,medium,non,non,non,non,non,non,pro,non,courrier,77.9,20.0,D1,7680.957984734242,NORD-OUEST,non
4989,F,0.0,non,oui,7.0,non,bail,basic,oui,non,non,non,non,non,pro,non,courrier,64.76161542923434,57.0,C3,14222.9899801728,NORD-OUEST,non
495,H,0.0,non,non,22.0,non,bail,basic,non,oui,oui,non,non,oui,perso,oui,telephone,64.76161542923434,41.0,D1,4861.318843282481,NORD-OUEST,oui
5224,F,1.0,non,non,45.0,oui,consommation,medium,non,non,oui,non,oui,oui,perso,oui,telephone,100.15,35.0,D1,7052.898402236166,NORD-OUEST,non
7018,H,0.0,oui,oui,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,courrier,70.65,47.0,D2,2339.409298305424,NORD-OUEST,oui
6317,H,0.0,non,non,1.0,oui,consommation,medium,non,oui,non,non,non,non,pro,oui,mail,79.15,26.0,B4,6027.69626844415,NORD-OUEST,oui
5647,F,0.0,oui,non,46.0,oui,permanent,basic,non,oui,non,non,oui,oui,pro,oui,sms,69.1,61.0,A4,2297.7057321570364,NORD-OUEST,non
4881,H,0.0,oui,non,28.0,oui,permanent,medium,non,non,non,oui,non,non,pro,non,telephone,76.55,29.0,B1,14063.752802595236,NORD-OUEST,non
373,F,0.0,oui,oui,56.0,oui,consommation,medium,non,oui,oui,oui,non,oui,perso,oui,sms,99.75,26.0,D1,1649.058255170833,NORD-OUEST,non
3043,F,1.0,non,non,2.0,non,bail,basic,non,non,oui,non,non,non,pro,oui,mail,30.4,30.0,D1,5115.378381774123,NORD-OUEST,oui
4384,F,0.0,oui,non,2.0,oui,permanent,medium,non,oui,oui,non,non,non,pro,non,telephone,79.7,36.0,C4,5761.948332969336,NORD-OUEST,oui
2657,F,0.0,non,non,29.0,oui,consommation,basic,oui,non,non,non,non,oui,pro,oui,mail,66.1,30.0,C3,6143.651793177436,NORD-OUEST,non
3256,H,0.0,oui,oui,61.0,oui,permanent,basic,oui,oui,oui,oui,oui,oui,perso,non,telephone,84.9,53.0,D1,18625.07255392068,NORD-OUEST,non
3324,F,0.0,non,non,1.0,oui,permanent,medium,non,non,oui,non,non,non,pro,non,mail,75.55,31.0,A4,4368.822524132567,NORD-OUEST,non
6878,F,0.0,non,non,6.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,oui,mail,89.5,27.0,A2,2130.513959927845,NORD-OUEST,oui
6344,F,1.0,oui,non,38.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,telephone,74.95,22.0,C1,3135.2876735124137,NORD-OUEST,oui
3270,F,0.0,non,non,4.0,oui,consommation,medium,non,non,non,oui,oui,oui,pro,oui,courrier,100.85,38.0,C3,5928.665019016215,NORD-OUEST,non
784,H,0.0,non,oui,63.0,non,bail,basic,oui,oui,non,oui,non,non,perso,oui,telephone,40.6,39.0,B1,3375.65900749517,NORD-OUEST,non
4823,H,0.0,non,non,1.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,oui,mail,53.95,34.0,A2,8611.232488238831,NORD-OUEST,oui
5862,F,0.0,non,non,17.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,telephone,70.5,47.0,A1,5525.95497721046,NORD-OUEST,non
5636,H,0.0,oui,non,14.0,non,bail,basic,non,non,non,non,oui,oui,pro,non,mail,46.35,36.0,B1,1925.112725172044,NORD-OUEST,oui
5575,H,0.0,oui,oui,70.0,oui,consommation,basic,oui,oui,oui,oui,non,oui,perso,non,telephone,78.35,30.0,A1,6920.884041607438,NORD-OUEST,non
5844,F,0.0,oui,non,2.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,sms,70.4,49.0,C4,12429.293203489106,NORD-OUEST,non
6552,F,1.0,non,non,2.0,oui,permanent,medium,non,non,non,non,non,oui,pro,oui,telephone,79.75,48.0,B3,11648.50531117982,NORD-OUEST,oui
6347,H,0.0,oui,non,15.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,telephone,68.6,38.0,D1,7413.437309786469,NORD-OUEST,non
4965,F,0.0,non,non,6.0,non,bail,basic,non,non,oui,non,oui,oui,pro,oui,mail,47.95,24.0,B2,1761.6443337039832,NORD-OUEST,oui
1914,F,0.0,non,non,3.0,oui,consommation,basic,non,non,non,oui,oui,non,pro,non,mail,64.6,32.0,B1,10688.236926934507,NORD-OUEST,non
6664,F,0.0,non,non,36.0,oui,consommation,medium,non,oui,oui,non,oui,oui,perso,oui,telephone,104.8,52.0,B1,1096.1648013441254,NORD-OUEST,non
279,F,0.0,non,non,5.0,oui,permanent,basic,non,oui,non,non,non,non,pro,non,telephone,50.55,38.0,C4,7973.067139656656,NORD-OUEST,non
2306,F,0.0,non,non,3.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,69.85,24.0,C1,12657.08376226484,NORD-OUEST,non
315,H,0.0,oui,oui,51.0,oui,consommation,medium,oui,oui,non,oui,oui,oui,perso,non,sms,110.05,32.0,B2,6361.0402202374535,NORD-OUEST,non
3875,H,1.0,oui,oui,41.0,oui,consommation,medium,non,oui,oui,oui,oui,oui,perso,oui,mail,111.95,43.0,D2,2445.9583146513623,NORD-OUEST,oui
635,F,0.0,oui,oui,65.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,105.5,49.0,D1,9420.19265402096,NORD-OUEST,oui
2043,H,1.0,non,non,16.0,oui,permanent,medium,non,non,non,non,non,non,pro,non,mail,69.65,53.0,C3,7606.675668004076,NORD-OUEST,non
657,H,0.0,oui,non,45.0,oui,permanent,basic,oui,oui,oui,non,oui,oui,perso,non,telephone,78.8,61.0,A1,9802.861601903764,NORD-OUEST,non
6232,F,0.0,non,non,5.0,oui,consommation,medium,non,non,oui,non,oui,oui,pro,oui,mail,100.5,41.0,B3,456.6483266083928,NORD-OUEST,oui
5051,H,0.0,non,non,56.0,oui,consommation,medium,oui,non,non,oui,oui,oui,pro,oui,courrier,105.35,29.0,D1,4843.507243587621,NORD-OUEST,non
4706,F,0.0,non,non,1.0,oui,permanent,basic,non,non,non,non,non,non,pro,oui,courrier,44.45,34.0,B3,1054.8232832541185,NORD-OUEST,oui
3274,F,0.0,non,non,34.0,oui,permanent,medium,non,oui,oui,oui,oui,oui,pro,oui,mail,105.1,24.0,D1,6438.8977703106775,NORD-OUEST,non
5048,F,1.0,oui,non,54.0,oui,permanent,medium,non,non,oui,oui,oui,oui,perso,oui,mail,99.1,66.0,C3,1986.539950265694,CENTRE,non
3746,F,0.0,oui,non,1.0,oui,permanent,medium,non,non,non,non,non,non,pro,oui,mail,68.95,74.0,D3,5761.948332969336,NORD-EST,oui
1341,H,0.0,non,oui,3.0,oui,permanent,basic,non,non,non,non,oui,non,pro,oui,sms,54.7,32.0,D2,8127.806024141897,CENTRE,oui
253,H,0.0,non,oui,32.0,oui,consommation,basic,non,oui,oui,oui,oui,oui,perso,non,sms,83.7,42.0,C1,10091.308755087628,CENTRE,non
6599,F,0.0,oui,non,13.0,oui,consommation,medium,non,oui,oui,non,oui,non,pro,non,mail,94.1,35.0,A3,7983.520131309526,SUD-EST,oui
3334,F,0.0,non,non,41.0,oui,consommation,medium,non,oui,oui,non,oui,oui,pro,oui,mail,106.3,40.0,B1,4357.65481559703,SUD-OUEST,oui
6464,H,1.0,non,non,50.0,oui,consommation,basic,oui,oui,non,non,oui,non,pro,oui,telephone,70.35,38.0,C3,6778.200415100253,NORD-EST,non
3978,H,0.0,non,non,3.0,oui,permanent,medium,non,non,non,non,oui,oui,pro,non,courrier,64.76161542923434,21.0,A4,6627.896942167258,CENTRE,non
1182,H,0.0,non,non,57.0,non,bail,basic,oui,non,oui,non,oui,oui,pro,oui,mail,53.75,37.0,D1,28695.748449578205,SUD-EST,non
3588,H,0.0,oui,non,9.0,oui,consommation,basic,non,oui,oui,non,non,oui,pro,oui,sms,64.76161542923434,48.0,A4,346.9849345415646,OUTRE-MER,non
3291,F,0.0,oui,oui,24.0,oui,permanent,basic,oui,non,non,oui,non,non,pro,non,mail,55.15,25.0,C1,2203.25573059455,SUD-OUEST,non
3686,F,0.0,non,non,13.0,oui,consommation,medium,non,non,non,non,non,non,pro,oui,courrier,75.0,21.0,B3,3224.1722885540253,SUD-OUEST,oui
5810,F,0.0,oui,oui,17.0,oui,consommation,medium,non,non,non,non,non,oui,pro,oui,mail,85.45,35.0,A3,6309.807736605477,SUD-EST,oui
2409,H,0.0,oui,oui,28.0,non,bail,basic,non,oui,oui,oui,oui,oui,perso,oui,sms,60.0,26.0,B1,10240.764120730984,NORD-EST,non
5395,F,0.0,non,non,5.0,oui,permanent,medium,non,non,non,non,oui,non,pro,oui,sms,81.0,31.0,A3,2532.2496933758785,CENTRE,oui
6004,F,0.0,oui,oui,67.0,oui,permanent,medium,oui,oui,oui,non,non,non,perso,non,telephone,84.8,45.0,C1,7973.099387935177,NORD-EST,non
4910,F,0.0,non,non,30.0,oui,permanent,basic,oui,oui,oui,oui,oui,oui,perso,non,telephone,85.35,37.0,A4,4187.532293912718,NORD-OUEST,oui
40,H,0.0,oui,oui,10.0,oui,permanent,basic,non,oui,non,non,non,non,perso,non,courrier,49.55,61.0,A1,3552.92610859204,SUD-OUEST,non
5345,H,0.0,non,non,26.0,oui,permanent,medium,non,oui,oui,non,oui,non,pro,non,mail,89.8,40.0,C1,14432.062814662191,NORD-OUEST,oui
