churn,id_client,genre,espace_client_web,assurance_vie,banque_principale,anciennete_mois,compte_epargne,compte_courant,compte_joint,PEA,assurance_auto,assurance_habitation,credit_immo,type,compte_titres,agios_6mois,age,var_0,credit_autres_consommation,credit_autres_permanent,cartes_bancaires_medium,methode_contact_mail,methode_contact_sms,methode_contact_telephone,segment_client_A2,segment_client_A3,segment_client_A4,segment_client_B1,segment_client_B2,segment_client_B3,segment_client_B4,segment_client_C1,segment_client_C2,segment_client_C3,segment_client_C4,segment_client_D1,segment_client_D2,segment_client_D3,branche_NORD-EST,branche_NORD-OUEST,branche_OUTRE-MER,branche_SUD-EST,branche_SUD-OUEST
1,650,0,0.0,0,0,3.0,1,0,0,0,0,0,0,1,1,69.55,23.0,2397.46012715153,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,915,1,1.0,1,0,1.0,1,0,0,0,0,0,0,1,1,73.55,67.0,2665.2722125014943,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,3078,0,1.0,0,0,2.0,1,0,0,0,0,1,0,1,1,85.55,28.0,2766.6863774584435,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4514,0,0.0,0,0,28.0,1,0,0,0,0,0,1,1,1,80.6,50.0,6470.976850967438,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4324,1,0.0,0,0,40.0,1,1,0,1,0,0,1,1,0,67.45,38.0,10681.354533641404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5765,0,1.0,1,0,68.0,1,1,1,0,0,0,1,0,1,96.55,30.0,8062.187718717192,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,6204,1,0.0,0,0,13.0,0,0,0,0,0,0,0,1,1,25.15,56.0,10061.57464309689,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,930,0,0.0,0,0,16.0,1,0,1,0,0,0,0,1,0,75.1,30.0,9603.66965037928,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,3661,0,0.0,0,0,51.0,1,0,0,0,0,1,1,0,0,87.55,39.0,17848.210621423703,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3451,1,1.0,1,0,65.0,1,0,0,0,0,0,0,0,1,70.95,64.0,14541.72683921445,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3147,0,0.0,1,0,15.0,1,1,0,1,0,1,1,1,0,101.75,39.0,5541.26851695724,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,277,1,1.0,1,0,21.0,1,1,1,0,0,0,1,1,1,64.95,85.0,1262.2591966581113,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1445,1,0.0,0,0,20.0,1,0,0,0,1,1,1,1,1,98.55,57.0,17775.00459037485,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3076,0,0.0,0,0,6.0,1,1,1,0,0,0,0,1,0,56.25,28.0,5141.339073592316,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6908,1,0.0,0,1,9.0,1,0,0,0,0,1,0,1,0,55.35,52.0,2412.630746688946,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1469,1,0.0,0,0,37.0,1,0,0,0,1,1,1,1,0,98.8,26.0,602.1055665982944,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,3529,1,1.0,1,0,2.0,1,0,0,1,0,0,0,1,1,74.2,88.0,902.4446039225312,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,864,1,0.0,0,0,22.0,1,0,0,0,0,1,1,1,1,94.65,40.0,5896.118659885387,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,6202,1,0.0,1,1,21.0,1,1,1,0,1,1,0,0,0,77.5,31.0,730.8420733761104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2906,0,0.0,1,1,6.0,1,0,0,0,1,0,0,1,1,48.8,58.0,1752.945821897342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1827,0,0.0,1,1,45.0,0,1,0,0,0,1,1,1,1,50.9,60.0,9073.823941658742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1437,1,0.0,0,0,27.0,1,0,0,0,0,0,0,1,0,49.0,49.0,4461.857260038349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3567,0,0.0,1,1,14.0,1,0,1,0,1,0,1,1,1,89.65,33.0,7697.900703394836,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5462,1,0.0,1,0,64.0,1,0,1,0,1,0,1,0,1,70.15,52.0,15068.979758136844,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6249,1,0.0,0,0,3.0,1,0,0,0,0,0,0,1,0,74.5,23.0,14450.782845447906,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3368,0,0.0,0,0,46.0,1,0,1,1,0,0,1,0,1,94.15,49.0,2882.7909052152017,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3747,0,0.0,1,1,4.0,1,0,1,0,1,0,0,1,1,58.5,21.0,6672.883758294254,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,491,0,0.0,0,0,2.0,1,0,1,0,0,1,0,1,1,59.0,54.0,8889.803577106944,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1365,1,0.0,1,0,59.0,0,0,1,0,0,0,1,1,1,41.05,31.0,2176.485291608381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,4565,0,0.0,1,0,71.0,0,1,1,1,1,1,1,0,0,66.8,20.0,3564.115962698259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,149,1,0.0,1,1,15.0,1,0,1,1,1,0,1,1,1,69.5,39.0,5274.603252192635,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6087,1,0.0,0,1,26.0,0,0,1,0,0,1,0,0,1,39.95,57.0,185.8515263340587,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,5046,0,0.0,0,0,1.0,1,0,0,0,0,0,0,1,0,45.15,60.0,5307.174708898056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2624,1,0.0,1,1,17.0,1,0,1,1,1,0,0,1,1,66.7,41.0,18.05407769059957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6535,1,0.0,0,0,35.0,1,0,1,1,0,1,1,0,1,102.35,32.0,203.2679205874124,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2257,0,0.0,0,0,60.0,1,0,0,1,1,1,1,0,0,80.55,28.0,12638.058903433715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2634,1,0.0,1,0,1.0,1,0,0,0,1,1,0,1,1,84.8,39.0,523.6987552049322,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5078,0,0.0,1,1,67.0,1,1,0,1,1,0,1,0,1,100.25,70.0,4889.341130739202,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1394,0,0.0,1,1,62.0,1,0,1,1,1,1,1,0,1,110.8,27.0,4732.550542236962,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,2357,0,0.0,1,0,67.0,1,1,1,1,0,0,1,0,0,75.1,34.0,14034.678886659976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6359,1,0.0,1,1,55.0,1,0,1,0,1,0,0,1,0,79.4,46.0,5145.423232596965,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1388,0,0.0,1,1,12.0,1,0,0,1,0,1,0,1,1,58.35,50.0,1547.6147011463902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6551,0,0.0,1,0,63.0,1,0,1,0,0,1,1,0,1,96.0,52.0,10152.811229328245,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,836,1,0.0,1,1,62.0,1,1,0,1,1,0,1,0,0,71.4,55.0,1876.222170691574,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,5282,0,0.0,1,0,3.0,1,0,0,0,0,1,1,1,1,95.2,32.0,216.62290618612587,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4142,0,0.0,0,0,67.0,1,1,1,0,1,0,0,0,0,60.5,33.0,16621.861945623816,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3842,0,0.0,1,0,27.0,1,0,0,0,0,1,1,1,0,95.0,63.0,10057.624090158926,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,5531,1,0.0,1,1,68.0,0,1,1,0,0,1,0,0,0,44.8,24.0,8567.65034079377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6868,1,0.0,0,0,13.0,1,0,0,0,0,1,1,1,1,91.1,23.0,5727.094925115757,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6663,0,0.0,0,0,1.0,1,0,0,0,0,1,0,1,1,54.65,41.0,5329.416154900815,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,5266,1,0.0,1,1,37.0,1,1,0,1,1,0,0,0,1,58.75,60.0,1466.9919817063635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4557,1,0.0,0,0,53.0,0,0,0,1,1,1,1,0,0,54.9,63.0,3129.197638049758,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3013,0,0.0,0,0,29.0,1,0,0,0,0,1,1,0,1,71.0,43.0,7888.225940249482,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1473,0,0.0,0,0,24.0,1,0,0,1,0,1,1,1,1,98.75,24.0,3754.362384638976,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6238,1,1.0,1,0,54.0,1,0,0,0,0,0,0,1,0,74.0,42.0,5761.948332969336,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,5418,1,1.0,0,0,18.0,1,0,1,0,0,0,0,1,1,80.55,46.0,6449.692288946935,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1409,0,0.0,1,1,43.0,1,0,0,1,0,0,1,1,1,92.55,47.0,8781.499887100457,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1327,1,0.0,1,0,59.0,1,0,0,1,0,1,1,0,1,99.5,33.0,1827.742192875124,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4097,1,0.0,0,1,64.0,1,0,1,0,1,1,1,1,1,99.15,60.0,5881.89320046736,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1291,1,0.0,1,0,8.0,1,1,0,0,0,0,0,1,0,75.0,40.0,6048.945285618844,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,560,1,0.0,1,0,56.0,1,0,1,0,1,1,1,0,1,107.25,41.0,2129.9506625830954,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2500,1,0.0,1,1,50.0,1,1,0,0,1,1,1,0,0,75.5,52.0,1644.385988666878,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1602,1,0.0,0,0,30.0,1,0,0,0,0,1,1,1,1,90.25,33.0,1130.949131352566,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,503,0,0.0,1,1,52.0,1,1,0,1,1,0,0,1,1,84.05,34.0,1573.122766116314,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,2544,0,0.0,1,0,12.0,1,1,0,1,0,1,1,0,0,78.85,48.0,1757.466807221036,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,6365,1,1.0,1,0,7.0,1,0,0,1,0,1,1,1,1,101.95,27.0,9100.960225285677,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,4579,1,0.0,0,0,31.0,1,0,1,0,0,0,0,1,1,81.15,34.0,4308.356762183643,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,730,0,0.0,0,0,45.0,1,0,0,1,1,0,0,1,1,87.25,60.0,1955.2919261993457,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2385,0,0.0,0,1,3.0,0,0,1,0,0,0,0,1,0,29.65,20.0,12858.399295413232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,5501,1,0.0,0,0,17.0,0,0,0,0,0,0,0,1,0,25.1,46.0,2821.922524536594,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1596,0,0.0,1,0,2.0,1,0,0,0,0,0,0,1,1,70.35,50.0,5761.948332969336,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3749,1,1.0,0,0,2.0,1,0,0,0,0,1,1,1,1,93.85,49.0,8234.376241525737,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,161,0,0.0,1,0,20.0,1,1,0,0,0,0,0,1,0,82.4,41.0,1544.6681829055196,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4898,0,0.0,0,0,3.0,0,0,0,0,0,0,0,1,0,25.25,39.0,9183.126306915892,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6064,1,0.0,0,0,1.0,0,0,0,0,0,1,1,1,1,45.3,34.0,5761.948332969336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,299,0,0.0,0,1,1.0,1,1,0,0,0,0,0,1,1,73.6,58.0,1985.129292773204,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1769,1,0.0,1,0,71.0,1,0,1,1,0,0,1,1,1,93.25,45.0,7062.72777398723,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6501,0,0.0,1,0,67.0,1,0,1,1,0,1,1,0,1,105.7,33.0,7654.911421820035,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4974,1,0.0,0,0,3.0,0,0,1,0,1,0,0,1,1,36.85,42.0,8593.615558984933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5233,0,0.0,1,0,8.0,1,0,1,1,0,1,1,1,0,101.15,25.0,2805.2190441221605,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1185,0,0.0,0,0,29.0,1,0,0,0,0,0,1,1,1,60.15,30.0,5059.950198635379,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,3924,0,0.0,1,1,48.0,1,0,0,0,0,0,1,0,1,82.05,41.0,3996.638869767856,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2084,1,0.0,0,1,1.0,1,0,0,0,0,0,0,1,0,69.75,47.0,1100.5222056360476,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,840,0,1.0,0,0,55.0,1,0,0,1,0,1,1,0,1,100.0,40.0,4297.56731231567,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1149,1,0.0,1,1,13.0,1,0,0,1,0,1,1,1,1,96.65,23.0,5702.294736756159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,6782,0,0.0,0,0,11.0,1,0,1,0,0,0,0,1,0,51.1,33.0,7308.909765400727,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6441,0,0.0,1,1,17.0,1,1,0,0,1,0,0,1,1,55.35,48.0,2660.830543115469,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,6342,1,0.0,1,0,47.0,1,0,1,1,0,1,1,1,1,104.1,21.0,6792.569197980144,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6860,0,0.0,0,0,37.0,1,0,1,1,0,1,1,1,1,101.9,40.0,1128.2487987506995,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4012,0,0.0,0,0,1.0,1,0,1,0,0,0,0,1,0,50.55,22.0,1387.3768476412988,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,5227,1,0.0,0,0,7.0,1,0,0,0,0,1,1,1,0,96.2,33.0,7159.170968088223,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,4818,1,1.0,1,0,64.0,1,1,0,1,0,0,0,0,0,80.3,39.0,10844.989901647168,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4122,1,0.0,0,1,53.0,1,1,1,0,1,0,0,0,0,62.85,27.0,7601.258063893054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4283,1,1.0,1,0,4.0,1,0,0,0,0,0,0,1,1,70.2,26.0,1484.8062893660856,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5832,1,0.0,1,1,20.0,1,0,0,0,0,0,0,1,1,70.45,29.0,1322.0439193236955,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1482,0,1.0,0,0,13.0,1,0,0,1,0,1,1,1,1,96.85,77.0,3212.8251889953126,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3100,0,0.0,1,0,55.0,1,0,1,1,0,1,0,1,1,94.45,43.0,896.0086200134269,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1232,1,0.0,1,1,34.0,1,0,0,0,0,1,0,1,0,78.3,51.0,345.3015097426596,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5106,0,0.0,0,0,52.0,1,0,0,1,0,0,1,1,1,59.45,47.0,3958.763700830321,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5073,0,0.0,0,1,22.0,0,0,0,1,0,1,1,0,1,49.45,30.0,2710.4895224801303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,387,0,0.0,0,0,42.0,0,1,1,1,1,0,1,0,1,54.75,39.0,1568.850566106125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6697,0,0.0,0,0,30.0,1,1,0,1,0,1,1,0,1,79.3,30.0,2367.141018278142,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,572,0,0.0,0,0,11.0,1,0,0,1,1,0,1,0,0,64.9,80.0,12640.0251939084,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,516,0,0.0,0,0,28.0,1,1,0,0,1,0,0,0,0,54.3,43.0,3570.217267933908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5708,0,1.0,1,1,11.0,1,0,0,1,0,0,0,1,1,78.1,46.0,3756.4598744076497,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,2274,1,0.0,1,1,23.0,1,1,0,0,1,1,1,1,1,99.85,54.0,11014.612752130746,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,5393,0,0.0,0,0,1.0,1,0,0,0,0,0,0,1,1,70.6,43.0,7311.229715678699,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1206,0,0.0,0,0,3.0,1,0,0,0,0,0,0,1,1,70.15,24.0,1703.141767426595,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1707,0,1.0,0,0,3.0,1,0,0,1,0,0,0,1,0,73.85,88.0,24970.99578110632,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,6432,1,0.0,1,0,35.0,1,1,1,1,0,0,0,1,0,61.0,51.0,9211.904101006672,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1522,0,0.0,0,0,29.0,1,1,1,1,0,0,1,1,1,68.85,34.0,4670.055384533575,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2687,1,0.0,0,0,28.0,1,0,0,1,1,0,1,1,0,91.0,53.0,23004.270563904836,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3607,0,0.0,0,0,13.0,1,1,0,0,1,0,0,0,0,55.15,36.0,8957.033413800822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,4800,1,1.0,0,0,1.0,1,0,0,0,0,1,1,1,1,94.0,22.0,2032.807205281696,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,919,0,0.0,0,0,21.0,1,0,1,1,1,1,1,0,1,104.55,30.0,22845.946084041272,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,3995,1,0.0,0,1,28.0,1,1,0,0,0,0,0,1,1,74.9,33.0,3990.180798760295,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2745,1,1.0,1,0,1.0,1,0,0,0,0,1,0,1,1,86.05,36.0,2678.21479978932,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2652,1,0.0,0,0,1.0,1,0,0,0,0,0,1,1,0,55.55,45.0,7588.052831042745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,957,1,0.0,0,0,4.0,1,1,0,1,0,0,0,1,0,56.75,20.0,4557.239615693163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2183,1,0.0,0,0,2.0,1,0,0,0,1,0,0,1,1,50.2,24.0,12491.171830263438,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1415,1,0.0,0,0,64.0,1,1,1,0,0,1,1,0,1,100.3,45.0,907.682643558247,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,6244,1,1.0,1,0,54.0,1,0,0,1,0,1,1,1,1,99.05,69.0,2303.139260218172,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5530,0,0.0,0,0,66.0,1,0,0,1,0,1,0,0,1,92.15,40.0,31975.54722136254,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3289,0,0.0,0,1,41.0,1,0,1,0,0,1,0,1,1,88.5,64.0,8014.58291539572,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,6283,0,0.0,0,0,3.0,1,1,0,1,0,1,1,1,1,99.0,26.0,11683.230924045898,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,5872,0,0.0,0,1,1.0,1,0,0,0,0,0,0,1,1,69.65,44.0,2121.0509080689217,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,5976,1,0.0,0,0,29.0,0,0,1,0,1,0,0,1,0,34.3,36.0,9380.886128347434,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4647,1,0.0,1,1,4.0,1,0,0,0,0,0,0,1,0,45.25,35.0,13374.14134722759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1174,0,0.0,0,0,14.0,1,0,1,0,0,0,0,0,1,54.25,47.0,4547.550397822372,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,498,0,1.0,0,0,5.0,0,0,1,0,0,0,0,1,0,28.45,37.0,2164.2397113170564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2773,1,0.0,1,0,24.0,0,0,0,1,0,0,0,1,0,29.1,58.0,1183.4292566391014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2730,1,0.0,0,0,49.0,1,0,1,0,1,1,1,0,1,106.65,29.0,2373.311349896441,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
